0,13.647,18.51,0,2,14,3
0.0001599,13.589,18.4,0,2,14,3
0.00031979,13.587,18.422,0,2,14,3
0.00047969,13.533,18.374,0,2,14,3
0.00063959,13.5,18.295,0,2,14,3
0.00079949,13.446,18.303,0,2,14,3
0.00095938,13.364,18.222,0,2,14,3
0.0011193,13.253,18.151,0,2,14,3
0.0012792,13.173,18.055,0,2,14,3
0.0014391,13.088,17.922,0,2,14,3
0.001599,13.02,17.944,0,2,14,3
0.0017589,12.911,17.885,0,2,14,3
0.0019188,12.693,17.685,0,2,14,3
0.0020787,12.475,17.473,0,2,14,3
0.0022386,12.288,17.284,0,2,14,3
0.0023985,12.071,17.142,0,2,14,3
0.0025584,11.857,16.944,0,2,14,3
0.0027183,11.594,16.626,0,2,14,3
0.0028782,11.187,16.288,0,2,14,3
0.0030381,10.655,15.898,0,2,14,3
0.0031979,10.049,15.559,0,2,14,3
0.0033578,9.4868,15.21,0,2,14,3
0.0035177,8.9296,14.692,0,2,14,3
0.0036776,8.5953,14.248,0,2,14,3
0.0038375,8.132,13.489,0,2,14,3
0.0039974,7.9231,13.291,0,2,14,3
0.0041573,7.7692,12.93,0,2,14,3
0.0043172,7.7475,12.566,0,2,14,3
0.0044771,7.6461,12.299,0,2,14,3
0.004637,7.5451,11.832,0,2,14,3
0.0047969,7.4823,11.42,0,2,14,3
0.0049568,7.3593,11.071,0,2,14,3
0.0051167,7.1117,10.714,0,2,14,3
0.0052766,6.8348,10.425,0,2,14,3
0.0054365,6.6107,10.203,0,2,14,3
0.0055964,6.2997,10.175,0,2,14,3
0.0057563,5.805,10.189,0,2,14,3
0.0059162,5.1153,10.233,0,2,14,3
0.0060761,4.5701,10.315,0,2,14,3
0.006236,4.4743,10.313,0,2,14,3
0.0063959,4.6559,10.287,0,2,14,3
0.0065558,4.9908,10.251,0,2,14,3
0.0067157,5.4832,10.087,0,2,14,3
0.0068756,5.969,9.79,0,2,14,3
0.0070355,6.4141,9.4646,0,2,14,3
0.0071954,6.7963,9.3698,0,2,14,3
0.0073553,7.1821,9.3328,0,2,14,3
0.0075152,7.4581,9.4893,0,2,14,3
0.0076751,7.8909,9.5312,0,2,14,3
0.007835,8.2958,9.8094,0,2,14,3
0.0079949,8.6716,10.125,0,2,14,3
0.0081548,9.0188,10.471,0,2,14,3
0.0083147,9.3104,10.845,0,2,14,3
0.0084746,9.493,10.927,0,2,14,3
0.0086345,9.6595,11.129,0,2,14,3
0.0087944,9.8946,11.063,0,2,14,3
0.0089543,10.215,10.979,0,2,14,3
0.0091142,10.557,10.863,0,2,14,3
0.0092741,11.019,10.963,0,2,14,3
0.0094339,11.447,11.254,0,2,14,3
0.0095938,11.804,11.528,0,2,14,3
0.0097537,12.117,11.789,0,2,14,3
0.0099136,12.387,12.078,0,2,14,3
0.010074,12.614,12.342,0,2,14,3
0.010233,12.869,12.633,0,2,14,3
0.010393,13.276,13.007,0,2,14,3
0.010553,13.805,13.336,0,2,14,3
0.010713,14.38,13.596,0,2,14,3
0.010873,15.018,13.865,0,2,14,3
0.011033,15.662,14.02,0,2,14,3
0.011193,16.301,14.319,0,2,14,3
0.011353,16.801,14.687,0,2,14,3
0.011513,17.344,15.03,0,2,14,3
0.011673,17.808,15.35,0,2,14,3
0.011832,18.299,15.751,0,2,14,3
0.011992,18.586,16.32,0,2,14,3
0.012152,18.813,16.864,0,2,14,3
0.012312,19.169,17.358,0,2,14,3
0.012472,19.64,17.894,0,2,14,3
0.012632,20.201,18.255,0,2,14,3
0.012792,20.778,18.576,0,2,14,3
0.012952,21.334,18.874,0,2,14,3
0.013112,21.78,19.259,0,2,14,3
0.013271,22.027,19.687,0,2,14,3
0.013431,22.171,20.32,0,2,14,3
0.013591,22.21,21.084,0,2,14,3
0.013751,22.165,21.718,0,2,14,3
0.013911,22.124,22.18,0,2,14,3
0.014071,22.179,22.511,0,2,14,3
0.014231,22.248,22.635,0,2,14,3
0.014391,22.271,22.682,0,2,14,3
0.014551,22.437,22.832,0,2,14,3
0.014711,22.69,22.895,0,2,14,3
0.01487,23.135,23.205,0,2,14,3
0.01503,23.554,23.777,0,2,14,3
0.01519,23.808,24.157,0,2,14,3
0.01535,23.938,24.461,0,2,14,3
0.01551,24.111,24.898,0,2,14,3
0.01567,24.244,24.684,0,2,14,3
0.01583,24.145,25.032,0,2,14,3
0.01599,24.113,24.862,0,2,14,3
0.01615,23.944,25.154,0,2,14,3
0.01631,23.934,24.986,0,2,14,3
0.016469,24.06,25.484,0,2,14,3
0.016629,24.258,25.662,0,2,14,3
0.016789,24.374,25.947,0,2,14,3
0.016949,24.649,26.07,0,2,14,3
0.017109,24.938,26.295,0,2,14,3
0.017269,25.281,26.213,0,2,14,3
0.017429,25.471,26.145,0,2,14,3
0.017589,25.501,25.999,0,2,14,3
0.017749,25.471,25.768,0,2,14,3
0.017909,25.427,25.554,0,2,14,3
0.018068,25.438,25.483,0,2,14,3
0.018228,25.391,25.508,0,2,14,3
0.018388,25.171,25.299,0,2,14,3
0.018548,24.892,25.379,0,2,14,3
0.018708,24.421,25.369,0,2,14,3
0.018868,23.682,25.102,0,2,14,3
0.019028,23.536,24.681,0,2,14,3
0.019188,24.499,23.998,0,2,14,3
0.019348,24.382,23.639,0,2,14,3
0.019507,24.411,23.075,0,2,14,3
0.019667,24.418,22.875,0,2,14,3
0.019827,24.522,23.293,0,2,14,3
0.019987,24.217,23.363,0,2,14,3
0.020147,24.06,23.279,0,2,14,3
0.020307,23.975,22.975,0,2,14,3
0.020467,23.849,22.721,0,2,14,3
0.020627,23.524,22.271,0,2,14,3
0.020787,23.002,21.912,0,2,14,3
0.020947,22.647,21.244,0,2,14,3
0.021106,22.526,20.526,0,2,14,3
0.021266,22.624,19.711,0,2,14,3
0.021426,22.808,18.901,0,2,14,3
0.021586,22.959,17.844,0,2,14,3
0.021746,23.164,16.812,0,2,14,3
0.021906,23.25,16.256,0,2,14,3
0.022066,23.103,15.905,0,2,14,3
0.022226,22.88,15.384,0,2,14,3
0.022386,22.53,14.832,0,2,14,3
0.022546,22.159,14.817,0,2,14,3
0.022705,21.648,14.774,0,2,14,3
0.022865,21.252,14.629,0,2,14,3
0.023025,20.948,14.271,0,2,14,3
0.023185,21.096,13.744,0,2,14,3
0.023345,21.324,13.247,0,2,14,3
0.023505,21.379,12.813,0,2,14,3
0.023665,21.246,12.487,0,2,14,3
0.023825,21.041,12.067,0,2,14,3
0.023985,20.586,11.746,0,2,14,3
0.024145,19.865,11.726,0,2,14,3
0.024304,19.507,11.367,0,2,14,3
0.024464,18.986,11.251,0,2,14,3
0.024624,18.565,10.906,0,2,14,3
0.024784,18.243,10.55,0,2,14,3
0.024944,17.974,10.184,0,2,14,3
0.025104,17.716,9.8689,0,2,14,3
0.025264,17.431,9.6317,0,2,14,3
0.025424,17.144,9.4828,0,2,14,3
0.025584,16.785,9.3191,0,2,14,3
0.025743,16.171,9.1127,0,2,14,3
